sales_date,stock_code,description,market_id,abc_segment,xyz_segment,abc_xyz_segment,actual_sales,forecast_sales,forecast_error,abs_forecast_error,wmape,mae,rmse,bias,revenue,stockout_risk_flag,overstock_risk_flag,suggested_reorder_point,suggested_safety_stock
2011-11-08,20755,,United Kingdom,B,Z,BZ,1,4.449069397178323,-3.449069397178323,3.449069397178323,1.0473783755291592,6.633396378351342,8.26580914803794,,453.9,True,True,79.20524179845751,34.871908465124186
2011-11-08,20762,,United Kingdom,B,Z,BZ,1,1.3773238600062905,-0.3773238600062905,0.3773238600062905,3.105019966256759,3.105019966256759,4.077581220211139,,1234.63,False,True,7.0,0.0
2011-11-08,20767,,United Kingdom,B,Z,BZ,6,14.924693402270467,-8.924693402270467,8.924693402270467,1.2806938093770128,3.0539621608221075,4.039971410742725,,1247.96,True,True,26.701005832502474,10.00869814019478
2011-11-08,20768,,United Kingdom,B,Z,BZ,1,5.329782318724836,-4.329782318724836,4.329782318724836,0.7134562782562961,5.096116273259257,6.990222806599313,,1241.09,True,True,106.04335375403582,56.04335375403581
2011-11-08,20775,,United Kingdom,B,Z,BZ,3,11.101933790796645,-8.101933790796645,8.101933790796645,1.273253901035101,6.127534398731423,10.230550379401732,,435.8,True,True,33.045045230913544,14.232545230913548
2011-11-08,20777,,United Kingdom,B,Z,BZ,1,3.97412622895342,-2.97412622895342,2.97412622895342,1.6471083353447542,5.016193566731752,5.751572956310295,,753.12,True,True,32.866395965832524,11.548214147650713
2011-11-08,20780,,United Kingdom,B,Z,BZ,2,1.3773238600062905,0.6226761399937095,0.6226761399937095,1.4892977935985623,2.2339466903978433,3.2120151457979897,,1245.26,True,True,13.8,3.3
2011-11-08,20828,,United Kingdom,A,Z,AZ,2,8.304184313351856,-6.304184313351856,6.304184313351856,0.49479837529432624,2.603069713504934,3.2173753429437295,,10320.71,True,True,51.788343819534845,14.9622568630131
2011-11-08,20829,,United Kingdom,A,Z,AZ,1,1.5971838800363718,-0.5971838800363718,0.5971838800363718,0.6516002102847146,4.424022480354115,5.62031342781933,,7960.08,True,True,76.02593720893523,28.499621419461548
2011-11-08,20832,,United Kingdom,B,Z,BZ,2,24.83402973033581,-22.83402973033581,22.83402973033581,1.2112407258618216,35.125981049992824,47.337153026317985,,1124.15,True,True,366.0205010113759,163.02050101137587
2011-11-08,20839,,United Kingdom,B,Z,BZ,2,3.825462007435468,-1.8254620074354682,1.8254620074354682,0.6173651729533649,3.163996511385995,4.003554599596824,,984.87,True,True,54.38762744723179,18.512627447231797
2011-11-08,20866,,United Kingdom,B,Z,BZ,1,13.284344762573552,-12.284344762573552,12.284344762573552,1.3542357019634728,4.271051060038645,6.215917192846302,,974.24,True,True,37.598081092800825,15.521158015877752
2011-11-08,20867,,United Kingdom,B,Z,BZ,1,9.305493444258977,-8.305493444258977,8.305493444258977,1.575381009710929,5.3169109077743855,5.794967934054991,,1024.45,True,True,43.139345684649534,19.51434568464953
2011-11-08,20914,,United Kingdom,A,Z,AZ,11,19.106399551850984,-8.106399551850984,8.106399551850984,0.45736799757630947,10.56846765828115,14.62245921519551,,40796.560000000005,True,True,236.39802269093715,74.64802269093714
2011-11-08,20931,,United Kingdom,B,Z,BZ,12,4.7092538150212695,7.2907461849787305,7.2907461849787305,1.1308249083674533,7.269588696647914,13.317663484977045,,1955.93,True,True,99.81225649011782,54.81225649011781
2011-11-08,20936,,United Kingdom,B,Z,BZ,1,1.4316035288687088,-0.4316035288687088,0.4316035288687088,2.3964595073893737,5.6915913300497625,8.289938381608746,,826.5000000000001,True,True,26.507797554336527,9.882797554336523
2011-11-08,20956,,United Kingdom,A,Z,AZ,31,16.57350251984114,14.426497480158861,14.426497480158861,0.7976287960909737,16.515608013177808,41.161100788951344,,3111.5,True,True,128.3479047028162,45.58319882046325
2011-11-08,20961,,United Kingdom,A,Z,AZ,8,9.599483329117106,-1.5994833291171062,1.5994833291171062,1.0007807699818565,10.091206097317054,12.372738769364593,,4327.82,True,True,125.78663693249186,55.20330359915853
2011-11-08,20963,,United Kingdom,A,Z,AZ,10,10.48181248980999,-0.4818124898099896,0.4818124898099896,0.7147286922290907,9.48639900594975,15.226797257894752,,4421.37,True,True,162.3161510687029,69.407060159612
2011-11-08,20969,,United Kingdom,A,Z,AZ,7,66.88603915634886,-59.88603915634886,59.88603915634886,1.043236696129708,9.806424943619254,17.82191239652184,,10887.31,True,True,100.58722825980824,34.787228259808224
2011-11-08,20970,,United Kingdom,A,Z,AZ,4,7.53435112874381,-3.5343511287438103,3.5343511287438103,0.703910539970784,6.399186727007128,8.789313312306616,,8850.2,True,True,104.14062267167992,40.504259035316274
2011-11-08,20971,,United Kingdom,A,Z,AZ,17,175.9185745246791,-158.9185745246791,158.9185745246791,1.0475326394577886,51.62839437327673,77.45956613519765,,22263.73,True,True,649.3433833681948,304.34338336819485
2011-11-08,20972,,United Kingdom,A,Z,AZ,45,49.12052796757359,-4.120527967573587,4.120527967573587,0.6073373256044822,21.0182095896694,26.870667053835966,,21906.14,True,True,352.2686754979959,110.01867549799594
2011-11-08,20973,,United Kingdom,A,Z,AZ,34,50.25333769610401,-16.253337696104012,16.253337696104012,0.8442328060421096,33.40749818195205,43.90615807180041,,4341.02,True,True,400.1050229140414,123.1050229140414
2011-11-08,20974,,United Kingdom,A,Z,AZ,97,46.25691977272013,50.74308022727987,50.74308022727987,1.0689798978242113,87.30002498897726,141.52511883610438,,7788.29,True,True,1030.280683506243,586.9473501729095
2011-11-08,20975,,United Kingdom,A,Z,AZ,79,26.27145515111061,52.728544848889385,52.728544848889385,0.5888903947282721,21.854376871026986,30.06148987977498,,9264.08,True,True,386.5351330491175,126.75735527133966
2011-11-08,20978,,United Kingdom,A,Z,AZ,8,18.058647164396916,-10.058647164396916,10.058647164396916,0.9211299495239578,11.200940186211326,13.633765273278778,,4713.47,True,True,130.30650849534626,45.18650849534626
2011-11-08,20979,,United Kingdom,A,Z,AZ,17,14.57659937301642,2.4234006269835806,2.4234006269835806,0.8373277424992959,12.315695545927143,14.967944553259436,,6117.4,True,True,165.80454785240764,63.42954785240763
2011-11-08,20981,,United Kingdom,A,Z,AZ,48,13.811279076385492,34.18872092361451,34.18872092361451,0.7118753169231821,11.356106246155523,17.15292090406009,,3250.49,True,True,186.41063465071204,74.74396798404538
2011-11-08,20982,,United Kingdom,A,Z,AZ,115,26.935001336898782,88.06499866310122,88.06499866310122,0.9647163165316442,24.65386142247535,32.1699077490624,,4041.5,True,True,299.7011470863468,120.8122581974579
2011-11-08,20983,,United Kingdom,A,Z,AZ,51,23.465008074938947,27.534991925061053,27.534991925061053,0.7047206272394442,16.462273852313416,22.41069409793807,,4666.68,True,True,266.3709117606645,102.85091176066454
2011-11-08,20986,,United Kingdom,B,Z,BZ,1,4.979353817444606,-3.979353817444606,3.979353817444606,1.2335705450497736,7.596197566885448,8.41763418780259,,1514.84,True,True,76.95972721866679,33.85446406077204
2011-11-08,20992,,United Kingdom,A,Z,AZ,17,55.70493841092059,-38.70493841092059,38.70493841092059,0.8646362551988581,38.56277698186907,55.59479894224511,,3030.59,True,True,532.1054484318204,219.9054484318204
2011-11-08,20996,,United Kingdom,B,Z,BZ,11,36.59080065477918,-25.59080065477918,25.59080065477918,0.9317733674520552,24.802919638366614,37.34459302334864,,1641.83,True,True,272.62743944725054,86.2941061139172
2011-11-08,21001,,United Kingdom,B,Y,BY,1,15.04879233575211,-14.04879233575211,14.04879233575211,4.7894196389854,5.587656245482967,8.19889277665117,,600.26,False,True,9.94887035872883,1.7822036920621616
2011-11-08,21012,,United Kingdom,A,Z,AZ,2,3.4087667258330017,-1.4087667258330017,1.4087667258330017,0.8669451433511972,11.356981377900684,17.936257491196976,,4408.7,True,True,171.19128998959906,79.49128998959904
2011-11-08,21014,,United Kingdom,B,Z,BZ,28,20.929087372513703,7.0709126274862975,7.0709126274862975,1.5295814848664728,31.425946870892986,42.309328220784884,,957.8,True,True,176.65453327921978,74.83635146103798
2011-11-08,21015,,United Kingdom,B,Z,BZ,29,21.89812283939152,7.101877160608481,7.101877160608481,0.6641323169149546,16.656438508227062,21.57726715042403,,744.79,True,True,270.360170490353,94.80017049035304
2011-11-08,21028,,United Kingdom,C,Z,CZ,1,2.443080481196242,-1.443080481196242,1.443080481196242,1.8239673855717629,2.8188586867927246,3.2884671179672913,,413.91,False,True,13.819681443369202,3.001499625187383
2011-11-08,21032,,United Kingdom,C,Z,CZ,4,8.667400778657314,-4.6674007786573135,4.6674007786573135,1.9080082475373656,6.042026117201658,7.637695990266753,,239.66,False,True,37.64210688657641,15.47544021990974
2011-11-08,21034,,United Kingdom,A,Y,AY,13,11.591848074742924,1.4081519252570764,1.4081519252570764,0.4349185889072037,5.8633469023045235,8.124914893721726,,3979.55,True,True,130.66120563103448,36.809353779182615
2011-11-08,21035,,United Kingdom,A,Z,AZ,6,5.659936716093269,0.3400632839067308,0.3400632839067308,0.9063973632076711,17.22154990094575,43.9462381980155,,13878.32,True,True,338.1687256869331,205.1687256869331
2011-11-08,21039,,United Kingdom,B,Z,BZ,1,6.787249598836805,-5.787249598836805,5.787249598836805,1.8733240569071474,4.121312925195724,5.3028235007668565,,2068.67,False,True,23.580036674734416,8.180036674734412
2011-11-08,21060,,United Kingdom,B,Z,BZ,3,7.875098045554683,-4.875098045554683,4.875098045554683,0.684466914931047,4.595706428822744,4.992650586748816,,859.05,True,True,69.21891086439658,22.218910864396573
2011-11-08,21063,,United Kingdom,B,Y,BY,2,8.665927224427179,-6.665927224427179,6.665927224427179,1.2163049328765725,5.595002691232233,5.863239889996365,,1028.49,True,True,55.59149418057768,23.39149418057769
2011-11-08,21064,,United Kingdom,A,Z,AZ,7,1.8457463681012656,5.154253631898735,5.154253631898735,1.0859478453469058,6.232396329817025,8.652493676177604,,3977.79,True,True,74.92918790118557,34.75527485770732
2011-11-08,21065,,United Kingdom,B,Z,BZ,3,1.8457463681012656,1.1542536318987344,1.1542536318987344,1.6516765978817372,4.579648748672089,7.046561599162469,,1415.42,True,True,28.833063001579298,9.42397209248839
2011-11-08,21068,,United Kingdom,A,Z,AZ,3,15.019915416938804,-12.019915416938804,12.019915416938804,1.1985542019326505,11.703529265930586,14.600206350011245,,4315.17,True,True,145.6475777371127,77.70640126652447
2011-11-08,21080,,United Kingdom,A,Z,AZ,39,66.80494003166923,-27.804940031669233,27.804940031669233,0.8810158467280933,28.862079138812337,41.62224424227799,,20746.29,True,True,435.6607080534522,206.3407080534522
2011-11-08,21086,,United Kingdom,A,Z,AZ,220,68.8048024622613,151.1951975377387,151.1951975377387,0.8375427929154007,20.938569822885018,41.2855937489971,,7176.99,True,True,414.7785540868907,239.77855408689075
2011-11-08,21094,,United Kingdom,A,Z,AZ,4,40.65556245630583,-36.65556245630583,36.65556245630583,1.1972361410610743,14.66614272799816,18.594425939439727,,11248.55,True,True,128.14997051885769,42.39997051885768
2011-11-08,21098,,United Kingdom,A,Z,AZ,6,82.84990431161889,-76.84990431161889,76.84990431161889,1.194144297230741,21.494597350153338,27.81296672521751,,13377.75,True,True,187.02439402949176,61.02439402949175
2011-11-08,21107,,United Kingdom,A,Z,AZ,2,1.5469146229895645,0.4530853770104355,0.4530853770104355,0.8652699552917317,27.039686102866614,67.87774418752085,,6655.8,True,True,516.2802558144297,297.5302558144297
2011-11-08,21108,,United Kingdom,A,Z,AZ,54,26.763284491288086,27.236715508711914,27.236715508711914,0.8244766680768315,69.25604011845385,132.42666517043207,,18139.52,True,True,1124.4872429051784,536.4872429051785
2011-11-08,21112,,United Kingdom,A,Z,AZ,1,4.445956913071294,-3.445956913071294,3.445956913071294,0.851861556658606,7.78844851802154,14.29475096948665,,4719.1,True,True,150.48476744490907,86.48476744490907
2011-11-08,21114,,United Kingdom,A,Z,AZ,15,12.176978152194236,2.823021847805764,2.823021847805764,0.5938464987109509,4.750771989687607,5.504503797563101,,6709.66,True,True,77.02698266513767,21.02698266513767
2011-11-08,21115,,United Kingdom,A,Z,AZ,3,2.328006761078289,0.6719932389217109,0.6719932389217109,0.5496509948845879,5.404901449698447,10.435480099462968,,6556.38,True,True,126.09108839503553,57.25775506170218
2011-11-08,21116,,United Kingdom,A,Z,AZ,11,7.218874902393216,3.7811250976067843,3.7811250976067843,0.8831945453967901,7.409020908606406,15.163357415730168,,7541.17,True,True,112.13937696039798,61.58382140484243
2011-11-08,21121,,United Kingdom,A,Z,AZ,2,10.900892834097434,-8.900892834097434,8.900892834097434,0.9202649258099319,12.060314027719635,15.86580336721087,,10197.78,True,True,161.81008668023026,70.0732445749671
2011-11-08,21122,,United Kingdom,A,Z,AZ,1,10.599651734414731,-9.599651734414731,9.599651734414731,0.9680791233645124,14.659483868091188,22.06709455854163,,9230.6,True,True,199.892884960224,93.89288496022397
2011-11-08,21123,,United Kingdom,B,Z,BZ,15,4.50257777218617,10.49742222781383,10.49742222781383,2.1707201414747517,10.636528693226284,12.65246291129154,,2170.56,True,True,73.34355765983477,39.04355765983477
2011-11-08,21125,,United Kingdom,B,Z,BZ,12,7.38672027894437,4.61327972105563,4.61327972105563,1.1376209867886586,3.261180162127488,3.9244620192572106,,1469.4,True,True,32.93948687049147,12.872820203824803
2011-11-08,21126,,United Kingdom,B,Z,BZ,12,4.481712321260028,7.518287678739972,7.518287678739972,1.392189946551621,3.8981318503445386,4.452100854092895,,1845.99,True,True,31.330950964278884,11.730950964278888
2011-11-08,21128,,United Kingdom,B,Z,BZ,1,1.3957035953371857,-0.3957035953371857,0.3957035953371857,1.2603392033469927,1.2603392033469927,1.6318164634303598,,763.35,True,True,7.0,0.0
2011-11-08,21135,,United Kingdom,A,Z,AZ,16,9.67374651426276,6.32625348573724,6.32625348573724,0.7959589470555478,101.461355192316,293.29510375086215,,7764.21,True,True,1080.767881363877,659.5325872462299
2011-11-08,21136,,United Kingdom,A,Z,AZ,1,22.3055693810056,-21.3055693810056,21.3055693810056,0.6629827828987103,14.19385867024057,16.071634174586332,,15886.81,True,True,218.38214663640863,68.51851027277228
2011-11-08,21137,,United Kingdom,A,Z,AZ,44,77.30651020742253,-33.306510207422534,33.306510207422534,0.9016661255472794,111.7732045261757,235.41396213179607,,67464.61,True,True,1871.433529064605,1003.6927883238642
2011-11-08,21147,,United Kingdom,B,Z,BZ,4,24.763321954085185,-20.763321954085185,20.763321954085185,2.0181242409204256,9.148829892172596,11.67274218379001,,872.26,True,True,40.44349980705816,8.710166473724827
2011-11-08,21154,,United Kingdom,A,Z,AZ,13,3.2363512201295133,9.763648779870486,9.763648779870486,0.6993103004652007,9.655861456423349,11.991290671765814,,9480.72,True,True,136.87361640717765,40.2197702533315
2011-11-08,21155,,United Kingdom,A,Z,AZ,6,8.695647188410415,-2.6956471884104154,2.6956471884104154,0.5211581311722424,5.031180420162802,6.91448342096572,,14774.37,True,True,113.90778581773216,46.3308627408091
2011-11-08,21156,,Belgium,C,X,CX,8,8.396923444189525,-0.3969234441895253,0.3969234441895253,0.04961543052369066,0.3969234441895253,0.3969234441895253,,124.8,False,True,56.0,0.0
2011-11-08,21156,,United Kingdom,A,Z,AZ,60,16.38044988192504,43.61955011807496,43.61955011807496,0.7236652626112745,15.22843422190682,25.64306323094352,,13420.26,True,True,281.71270354460813,134.40835571852116
2011-11-08,21158,,United Kingdom,B,Z,BZ,22,24.795979746082388,-2.795979746082388,2.795979746082388,1.6349612792489052,12.846124336955684,14.684142338831982,,1684.46,True,True,96.53610778587708,41.536107785877086
2011-11-08,21159,,United Kingdom,B,Z,BZ,2,5.534976039408688,-3.534976039408688,3.534976039408688,2.2276729398276305,11.959086308548331,13.11900557454302,,1343.13,True,True,75.39109210359422,37.81214473517317
2011-11-08,21162,,United Kingdom,B,Z,BZ,24,20.367253397063035,3.6327466029369653,3.6327466029369653,1.741050883835791,14.923293290021066,19.98750741197845,,1447.71,True,True,111.62680989563464,51.62680989563465
2011-11-08,21164,,United Kingdom,A,Z,AZ,6,5.659936716093269,0.3400632839067308,0.3400632839067308,0.6879068513052727,4.051007013242161,6.893678623669642,,11574.55,True,True,75.13279666182041,33.91057443959818
2011-11-08,21165,,United Kingdom,A,Z,AZ,3,8.178555288628818,-5.178555288628818,5.178555288628818,0.8719719987107122,10.312016680404945,18.44353942655581,,13267.29,True,True,165.87979511796345,83.09718642231125
2011-11-08,21166,,United Kingdom,A,Z,AZ,25,47.15307948752895,-22.15307948752895,22.15307948752895,0.8877051800911704,93.5223516201933,149.4028851343957,,31349.46,True,True,1334.9823756879382,601.6294345114677
